crop,state,year,month,season,modal_price,min_price,max_price
Chana,Goa,2023,3,Rabi,5850,5550,6500
Chana,Goa,2023,4,Rabi,6250,5950,6850
Chana,Gujarat,2020,2,Rabi,4600,4300,5150
Chana,Gujarat,2020,3,Rabi,5350,5000,6100
Chana,Gujarat,2020,4,Rabi,4800,4600,5150
Chana,Gujarat,2021,2,Rabi,5500,5200,6200
Chana,Gujarat,2021,3,Rabi,5300,5000,5950
Chana,Gujarat,2021,4,Rabi,5550,5100,6200
Chana,Gujarat,2022,2,Rabi,5350,4900,6100
Chana,Gujarat,2022,3,Rabi,5100,4850,5500
Chana,Gujarat,2022,4,Rabi,5550,5300,6100
Chana,Gujarat,2023,2,Rabi,5900,5500,6400
Chana,Gujarat,2023,3,Rabi,5650,5250,6350
Chana,Gujarat,2023,4,Rabi,5900,5600,6500
Chana,Haryana,2020,2,Rabi,4950,4600,5450
Chana,Haryana,2020,3,Rabi,5400,5050,5950
Chana,Haryana,2020,4,Rabi,4750,4450,5250
Chana,Haryana,2021,2,Rabi,5550,5250,6250
Chana,Haryana,2021,3,Rabi,5250,4950,5800
Chana,Haryana,2021,4,Rabi,5200,5000,5900
Chana,Haryana,2022,2,Rabi,5700,5450,6300
Chana,Haryana,2022,3,Rabi,5700,5350,6500
Chana,Haryana,2022,4,Rabi,5850,5600,6300
Chana,Haryana,2023,2,Rabi,6000,5800,6600
Chana,Haryana,2023,3,Rabi,5650,5300,6250
Chana,Haryana,2023,4,Rabi,5600,5250,6050
Chana,Himachal Pradesh,2020,2,Rabi,5100,4850,5650
Chana,Himachal Pradesh,2020,3,Rabi,4950,4650,5400
Chana,Himachal Pradesh,2020,4,Rabi,5500,5250,6200
Chana,Himachal Pradesh,2021,2,Rabi,5350,5050,5950
Chana,Himachal Pradesh,2021,3,Rabi,5200,4850,5650
Chana,Himachal Pradesh,2021,4,Rabi,5650,5300,6200
Chana,Himachal Pradesh,2022,2,Rabi,6250,5900,6750
Chana,Himachal Pradesh,2022,3,Rabi,6050,5850,6500
Chana,Himachal Pradesh,2022,4,Rabi,5500,5100,5950
Chana,Himachal Pradesh,2023,2,Rabi,6400,6050,6750
Chana,Himachal Pradesh,2023,3,Rabi,5700,5400,6300
Chana,Himachal Pradesh,2023,4,Rabi,6150,5800,6650
Chana,Jammu & Kashmir,2020,2,Rabi,5750,5400,6450
Chana,Jammu & Kashmir,2020,3,Rabi,5200,5000,5650
Chana,Jammu & Kashmir,2020,4,Rabi,5700,5400,6200
Chana,Jammu & Kashmir,2021,2,Rabi,5700,5400,6250
Chana,Jammu & Kashmir,2021,3,Rabi,6100,5850,6500
Chana,Jammu & Kashmir,2021,4,Rabi,6200,5850,6750
Chana,Jammu & Kashmir,2022,2,Rabi,6300,5900,6650
Chana,Jammu & Kashmir,2022,3,Rabi,6100,5850,6700
Chana,Jammu & Kashmir,2022,4,Rabi,6150,5950,6750
Chana,Jammu & Kashmir,2023,2,Rabi,6900,6650,7450
Chana,Jammu & Kashmir,2023,3,Rabi,6550,6250,7150
Chana,Jammu & Kashmir,2023,4,Rabi,6950,6600,7600
Chana,Jharkhand,2020,2,Rabi,4400,4150,4700
Chana,Jharkhand,2020,3,Rabi,4900,4500,5300
Chana,Jharkhand,2020,4,Rabi,4200,4000,4700
Chana,Jharkhand,2021,2,Rabi,4550,4350,4950
Chana,Jharkhand,2021,3,Rabi,5050,4700,5700
Chana,Jharkhand,2021,4,Rabi,4700,4500,5200
Chana,Jharkhand,2022,2,Rabi,5400,5150,6150
Chana,Jharkhand,2022,3,Rabi,5250,4850,5850
Chana,Jharkhand,2022,4,Rabi,5050,4800,5550
Chana,Jharkhand,2023,2,Rabi,5400,5050,6050
Chana,Jharkhand,2023,3,Rabi,5550,5100,6200
Chana,Jharkhand,2023,4,Rabi,5350,5000,5800
Chana,Karnataka,2020,2,Rabi,5100,4750,5700
Chana,Karnataka,2020,3,Rabi,5200,4850,5850
Chana,Karnataka,2020,4,Rabi,5200,4900,5650
Chana,Karnataka,2021,2,Rabi,5500,5250,6250
Chana,Karnataka,2021,3,Rabi,5550,5300,6150
Chana,Karnataka,2021,4,Rabi,5000,4750,5450
Chana,Karnataka,2022,2,Rabi,5850,5500,6400
Chana,Karnataka,2022,3,Rabi,5850,5550,6450
Chana,Karnataka,2022,4,Rabi,5100,4850,5750
Chana,Karnataka,2023,2,Rabi,5850,5500,6500
Chana,Karnataka,2023,3,Rabi,5900,5600,6400
Chana,Karnataka,2023,4,Rabi,5500,5100,6250
Chana,Kerala,2020,2,Rabi,5250,4950,5750
Chana,Kerala,2020,3,Rabi,5150,4750,5700
Chana,Kerala,2020,4,Rabi,5150,4900,5550
Chana,Kerala,2021,2,Rabi,5300,5000,5900
Chana,Kerala,2021,3,Rabi,5200,4800,5850
Chana,Kerala,2021,4,Rabi,5450,5200,5950
Chana,Kerala,2022,2,Rabi,5550,5250,6100
Chana,Kerala,2022,3,Rabi,6200,5850,6800
Chana,Kerala,2022,4,Rabi,5350,5150,6050
Chana,Kerala,2023,2,Rabi,6500,6250,7000
Chana,Kerala,2023,3,Rabi,6350,6150,6750
Chana,Kerala,2023,4,Rabi,6100,5850,6700
Chana,Madhya Pradesh,2020,2,Rabi,4800,4500,5150
Chana,Madhya Pradesh,2020,3,Rabi,5000,4650,5600
Chana,Madhya Pradesh,2020,4,Rabi,4400,4200,4950
Chana,Madhya Pradesh,2021,2,Rabi,4600,4350,5250
Chana,Madhya Pradesh,2021,3,Rabi,4900,4600,5500
Chana,Madhya Pradesh,2021,4,Rabi,5100,4750,5500
Chana,Madhya Pradesh,2022,2,Rabi,4950,4550,5400
Chana,Madhya Pradesh,2022,3,Rabi,4800,4550,5300
Chana,Madhya Pradesh,2022,4,Rabi,5250,5050,5900
Chana,Madhya Pradesh,2023,2,Rabi,5850,5550,6550
Chana,Madhya Pradesh,2023,3,Rabi,5750,5500,6500
Chana,Madhya Pradesh,2023,4,Rabi,5050,4800,5700
Chana,Maharashtra,2020,2,Rabi,5400,5150,6150
Chana,Maharashtra,2020,3,Rabi,4950,4650,5550
Chana,Maharashtra,2020,4,Rabi,4950,4700,5400
Chana,Maharashtra,2021,2,Rabi,5000,4650,5400
Chana,Maharashtra,2021,3,Rabi,5550,5200,6100
Chana,Maharashtra,2021,4,Rabi,5300,4950,6000
Chana,Maharashtra,2022,2,Rabi,5750,5500,6300
Chana,Maharashtra,2022,3,Rabi,5650,5250,6450
Chana,Maharashtra,2022,4,Rabi,6050,5850,6650
Chana,Maharashtra,2023,2,Rabi,6400,6150,6900
Chana,Maharashtra,2023,3,Rabi,5900,5500,6450
Chana,Maharashtra,2023,4,Rabi,6450,6100,6800
Chana,Manipur,2020,2,Rabi,4450,4100,4850
Chana,Manipur,2020,3,Rabi,4650,4400,5250
Chana,Manipur,2020,4,Rabi,4800,4550,5250
Chana,Manipur,2021,2,Rabi,5000,4700,5600
Chana,Manipur,2021,3,Rabi,4950,4550,5450
Chana,Manipur,2021,4,Rabi,5200,4800,5700
Chana,Manipur,2022,2,Rabi,5450,5200,5850
Chana,Manipur,2022,3,Rabi,5700,5400,6400
Chana,Manipur,2022,4,Rabi,5650,5350,6050
Chana,Manipur,2023,2,Rabi,5850,5400,6350
Chana,Manipur,2023,3,Rabi,5950,5600,6750
Chana,Manipur,2023,4,Rabi,5650,5300,6250
Chana,Meghalaya,2020,2,Rabi,4650,4450,5000
Chana,Meghalaya,2020,3,Rabi,4650,4450,5200
Chana,Meghalaya,2020,4,Rabi,4550,4300,4900
Chana,Meghalaya,2021,2,Rabi,4550,4300,4950
Chana,Meghalaya,2021,3,Rabi,5000,4750,5600
Chana,Meghalaya,2021,4,Rabi,4650,4350,5050
Chana,Meghalaya,2022,2,Rabi,5300,4900,5900
Chana,Meghalaya,2022,3,Rabi,4950,4750,5400
Chana,Meghalaya,2022,4,Rabi,5350,5050,6050
Chana,Meghalaya,2023,2,Rabi,5550,5300,5950
Chana,Meghalaya,2023,3,Rabi,5650,5350,6150
Chana,Meghalaya,2023,4,Rabi,5400,5000,6000
Chana,Odisha,2020,2,Rabi,4200,4000,4600
Chana,Odisha,2020,3,Rabi,4450,4250,4850
Chana,Odisha,2020,4,Rabi,4450,4150,4750
Chana,Odisha,2021,2,Rabi,5150,4850,5500
Chana,Odisha,2021,3,Rabi,4750,4550,5150
Chana,Odisha,2021,4,Rabi,4850,4650,5300
Chana,Odisha,2022,2,Rabi,4750,4500,5150
Chana,Odisha,2022,3,Rabi,4750,4350,5150
Chana,Odisha,2022,4,Rabi,5150,4900,5600
Chana,Odisha,2023,2,Rabi,5300,5050,5800
Chana,Odisha,2023,3,Rabi,5450,5150,5950
Chana,Odisha,2023,4,Rabi,5300,5000,5700
Chana,Punjab,2020,2,Rabi,5400,5150,5800
Chana,Punjab,2020,3,Rabi,5050,4700,5600
Chana,Punjab,2020,4,Rabi,4950,4650,5500
Chana,Punjab,2021,2,Rabi,5500,5150,6250
Chana,Punjab,2021,3,Rabi,5350,4900,5750
Chana,Punjab,2021,4,Rabi,5200,4850,5650
Chana,Punjab,2022,2,Rabi,5800,5550,6600
Chana,Punjab,2022,3,Rabi,5950,5500,6700
Chana,Punjab,2022,4,Rabi,5900,5600,6400
Chana,Punjab,2023,2,Rabi,6250,6000,6800
Chana,Punjab,2023,3,Rabi,6250,5900,6850
Chana,Punjab,2023,4,Rabi,6100,5900,6450
Chana,Rajasthan,2020,2,Rabi,5050,4750,5550
Chana,Rajasthan,2020,3,Rabi,5150,4800,5800
Chana,Rajasthan,2020,4,Rabi,5200,4850,5600
Chana,Rajasthan,2021,2,Rabi,5300,5050,5950
Chana,Rajasthan,2021,3,Rabi,5200,4900,5900
Chana,Rajasthan,2021,4,Rabi,4950,4700,5350
Chana,Rajasthan,2022,2,Rabi,5050,4800,5550
Chana,Rajasthan,2022,3,Rabi,5850,5600,6650
Chana,Rajasthan,2022,4,Rabi,5800,5400,6550
Chana,Rajasthan,2023,2,Rabi,5450,5200,6100
Chana,Rajasthan,2023,3,Rabi,5300,4950,5800
Chana,Rajasthan,2023,4,Rabi,5350,5050,6100
Chana,Tamil Nadu,2020,2,Rabi,4750,4400,5100
Chana,Tamil Nadu,2020,3,Rabi,5050,4850,5500
Chana,Tamil Nadu,2020,4,Rabi,5050,4750,5500
Chana,Tamil Nadu,2021,2,Rabi,5600,5250,6100
Chana,Tamil Nadu,2021,3,Rabi,5500,5150,6000
Chana,Tamil Nadu,2021,4,Rabi,5400,5000,6050
Chana,Tamil Nadu,2022,2,Rabi,5650,5200,6200
Chana,Tamil Nadu,2022,3,Rabi,5700,5300,6200
Chana,Tamil Nadu,2022,4,Rabi,5550,5250,6100
Chana,Tamil Nadu,2023,2,Rabi,5500,5250,6150
Chana,Tamil Nadu,2023,3,Rabi,6000,5750,6500
Chana,Tamil Nadu,2023,4,Rabi,6000,5700,6400
Chana,Telangana,2020,2,Rabi,4850,4500,5200
Chana,Telangana,2020,3,Rabi,4950,4550,5400
Chana,Telangana,2020,4,Rabi,5300,4900,5850
Chana,Telangana,2021,2,Rabi,5750,5400,6350
Chana,Telangana,2021,3,Rabi,5600,5300,6350
Chana,Telangana,2021,4,Rabi,5250,4950,5900
Chana,Telangana,2022,2,Rabi,5550,5200,6250
Chana,Telangana,2022,3,Rabi,5350,5050,6000
Chana,Telangana,2022,4,Rabi,5500,5200,6000
Chana,Telangana,2023,2,Rabi,6250,5950,6850
Chana,Telangana,2023,3,Rabi,5800,5500,6250
Chana,Telangana,2023,4,Rabi,5950,5700,6650
Chana,Tripura,2020,2,Rabi,4350,4050,4800
Chana,Tripura,2020,3,Rabi,5100,4800,5650
Chana,Tripura,2020,4,Rabi,4550,4200,5100
Chana,Tripura,2021,2,Rabi,5200,4850,5850
Chana,Tripura,2021,3,Rabi,5300,4900,5800
Chana,Tripura,2021,4,Rabi,5350,4900,5850
Chana,Tripura,2022,2,Rabi,5050,4800,5500
Chana,Tripura,2022,3,Rabi,5350,5100,5800
Chana,Tripura,2022,4,Rabi,4950,4600,5600
Chana,Tripura,2023,2,Rabi,5750,5350,6200
Chana,Tripura,2023,3,Rabi,5700,5400,6100
Chana,Tripura,2023,4,Rabi,5750,5450,6550
Chana,Uttar Pradesh,2020,2,Rabi,4550,4250,4900
Chana,Uttar Pradesh,2020,3,Rabi,5050,4700,5500
Chana,Uttar Pradesh,2020,4,Rabi,4850,4600,5250
Chana,Uttar Pradesh,2021,2,Rabi,5000,4750,5350
Chana,Uttar Pradesh,2021,3,Rabi,4950,4600,5350
Chana,Uttar Pradesh,2021,4,Rabi,5250,4850,5600
Chana,Uttar Pradesh,2022,2,Rabi,5700,5300,6500
Chana,Uttar Pradesh,2022,3,Rabi,5800,5500,6450
Chana,Uttar Pradesh,2022,4,Rabi,5550,5250,6200
Chana,Uttar Pradesh,2023,2,Rabi,6050,5800,6500
Chana,Uttar Pradesh,2023,3,Rabi,5850,5600,6600
Chana,Uttar Pradesh,2023,4,Rabi,5400,5150,5900
Chana,Uttarakhand,2020,2,Rabi,4600,4300,5100
Chana,Uttarakhand,2020,3,Rabi,4750,4500,5150
Chana,Uttarakhand,2020,4,Rabi,4650,4350,5000
Chana,Uttarakhand,2021,2,Rabi,5350,5050,5800
Chana,Uttarakhand,2021,3,Rabi,4950,4600,5400
Chana,Uttarakhand,2021,4,Rabi,4800,4600,5300
Chana,Uttarakhand,2022,2,Rabi,5150,4800,5550
Chana,Uttarakhand,2022,3,Rabi,5300,4950,5850
Chana,Uttarakhand,2022,4,Rabi,5050,4700,5600
Chana,Uttarakhand,2023,2,Rabi,5600,5250,6200
Chana,Uttarakhand,2023,3,Rabi,5500,5200,5950
Chana,Uttarakhand,2023,4,Rabi,5250,4900,5750
Chana,West Bengal,2020,2,Rabi,4500,4200,4950
Chana,West Bengal,2020,3,Rabi,4600,4350,4950
Chana,West Bengal,2020,4,Rabi,4900,4600,5350
Chana,West Bengal,2021,2,Rabi,4950,4750,5650
Chana,West Bengal,2021,3,Rabi,4750,4400,5300
Chana,West Bengal,2021,4,Rabi,4800,4450,5450
Chana,West Bengal,2022,2,Rabi,5000,4800,5650
Chana,West Bengal,2022,3,Rabi,5250,4900,5950
Chana,West Bengal,2022,4,Rabi,4800,4550,5350
Chana,West Bengal,2023,2,Rabi,5150,4850,5700
Chana,West Bengal,2023,3,Rabi,5450,5100,5850
Chana,West Bengal,2023,4,Rabi,5650,5200,6350
Cotton,Andhra Pradesh,2020,9,Kharif,5400,5150,6000
Cotton,Andhra Pradesh,2020,10,Kharif,5200,4800,5900
Cotton,Andhra Pradesh,2020,11,Kharif,5550,5300,6300
Cotton,Andhra Pradesh,2020,12,Kharif,5100,4700,5650
Cotton,Andhra Pradesh,2021,9,Kharif,5800,5450,6200
Cotton,Andhra Pradesh,2021,10,Kharif,5300,5000,6000
Cotton,Andhra Pradesh,2021,11,Kharif,5800,5550,6550
Cotton,Andhra Pradesh,2021,12,Kharif,5600,5350,6050
Cotton,Andhra Pradesh,2022,9,Kharif,5400,5100,5900
Cotton,Andhra Pradesh,2022,10,Kharif,5550,5250,6200
Cotton,Andhra Pradesh,2022,11,Kharif,5550,5200,6150
Cotton,Andhra Pradesh,2022,12,Kharif,5950,5550,6750
Cotton,Andhra Pradesh,2023,9,Kharif,6400,6100,6850
Cotton,Andhra Pradesh,2023,10,Kharif,6350,6000,6800
Cotton,Andhra Pradesh,2023,11,Kharif,5700,5300,6150
Cotton,Andhra Pradesh,2023,12,Kharif,6200,5950,6800
Cotton,Assam,2020,9,Kharif,5500,5050,6200
Cotton,Assam,2020,10,Kharif,4950,4600,5600
Cotton,Assam,2020,11,Kharif,4800,4500,5350
Cotton,Assam,2020,12,Kharif,5500,5100,5950
Cotton,Assam,2021,9,Kharif,5550,5300,6150
Cotton,Assam,2021,10,Kharif,5200,4900,5850
Cotton,Assam,2021,11,Kharif,5600,5250,6300
Cotton,Assam,2021,12,Kharif,5400,5200,5950
Cotton,Assam,2022,9,Kharif,5450,5200,6200
Cotton,Assam,2022,10,Kharif,5700,5450,6150
Cotton,Assam,2022,11,Kharif,6150,5800,6700
Cotton,Assam,2022,12,Kharif,5550,5150,6300
Cotton,Assam,2023,9,Kharif,5950,5550,6600
Cotton,Assam,2023,10,Kharif,5650,5350,6150
Cotton,Assam,2023,11,Kharif,6350,6100,6950
Cotton,Assam,2023,12,Kharif,5850,5600,6500
Cotton,Bihar,2020,9,Kharif,5400,5000,6150
Cotton,Bihar,2020,10,Kharif,4750,4400,5200
Cotton,Bihar,2020,11,Kharif,4950,4600,5350
Cotton,Bihar,2020,12,Kharif,4950,4650,5600
Cotton,Bihar,2021,9,Kharif,5800,5350,6400
Cotton,Bihar,2021,10,Kharif,5600,5300,6000
Cotton,Bihar,2021,11,Kharif,5100,4850,5650
Cotton,Bihar,2021,12,Kharif,5200,4900,5850
Cotton,Bihar,2022,9,Kharif,5550,5150,6250
Cotton,Bihar,2022,10,Kharif,5450,5100,6000
Cotton,Bihar,2022,11,Kharif,5350,5000,6050
Cotton,Bihar,2022,12,Kharif,6000,5800,6550
Cotton,Bihar,2023,9,Kharif,6200,5900,6650
Cotton,Bihar,2023,10,Kharif,5800,5450,6600
Cotton,Bihar,2023,11,Kharif,6200,5950,6650
Cotton,Bihar,2023,12,Kharif,6400,6100,6950
Cotton,Chhattisgarh,2020,9,Kharif,5100,4800,5600
Cotton,Chhattisgarh,2020,10,Kharif,5150,4850,5500
Cotton,Chhattisgarh,2020,11,Kharif,5300,5050,5900
Cotton,Chhattisgarh,2020,12,Kharif,4700,4350,5200
Cotton,Chhattisgarh,2021,9,Kharif,5300,5000,5700
Cotton,Chhattisgarh,2021,10,Kharif,5050,4750,5650
Cotton,Chhattisgarh,2021,11,Kharif,5200,4950,5650
Cotton,Chhattisgarh,2021,12,Kharif,5100,4700,5500
Cotton,Chhattisgarh,2022,9,Kharif,5400,4950,5800
Cotton,Chhattisgarh,2022,10,Kharif,5250,4950,5850
Cotton,Chhattisgarh,2022,11,Kharif,5800,5400,6450
Cotton,Chhattisgarh,2022,12,Kharif,5400,5050,5900
Cotton,Chhattisgarh,2023,9,Kharif,6100,5750,6550
Cotton,Chhattisgarh,2023,10,Kharif,6250,6050,6600
Cotton,Chhattisgarh,2023,11,Kharif,5650,5350,6450
Cotton,Chhattisgarh,2023,12,Kharif,6000,5750,6350
Cotton,Goa,2020,9,Kharif,5650,5400,6100
Cotton,Goa,2020,10,Kharif,5900,5550,6450
Cotton,Goa,2020,11,Kharif,5850,5600,6650
Cotton,Goa,2020,12,Kharif,6050,5850,6550
Cotton,Goa,2021,9,Kharif,6700,6400,7350
Cotton,Goa,2021,10,Kharif,6200,6000,6550
Cotton,Goa,2021,11,Kharif,6500,6250,6850
Cotton,Goa,2021,12,Kharif,6100,5850,6650
Cotton,Goa,2022,9,Kharif,7050,6650,7600
Cotton,Goa,2022,10,Kharif,6950,6650,7300
Cotton,Goa,2022,11,Kharif,6800,6400,7300
Cotton,Goa,2022,12,Kharif,6650,6250,7150
Cotton,Goa,2023,9,Kharif,6850,6600,7200
Cotton,Goa,2023,10,Kharif,7050,6800,7700
Cotton,Goa,2023,11,Kharif,6950,6650,7450
Cotton,Goa,2023,12,Kharif,6650,6350,7250
Cotton,Gujarat,2020,9,Kharif,5300,5000,5900
Cotton,Gujarat,2020,10,Kharif,5550,5200,6100
Cotton,Gujarat,2020,11,Kharif,5600,5150,6350
Cotton,Gujarat,2020,12,Kharif,5500,5250,6150
Cotton,Gujarat,2021,9,Kharif,5200,4850,5650
Cotton,Gujarat,2021,10,Kharif,5950,5600,6650
Cotton,Gujarat,2021,11,Kharif,5650,5250,6450
Cotton,Gujarat,2021,12,Kharif,5800,5500,6350
Cotton,Gujarat,2022,9,Kharif,5950,5700,6700
Cotton,Gujarat,2022,10,Kharif,5950,5650,6450
Cotton,Gujarat,2022,11,Kharif,6400,6050,6900
Cotton,Gujarat,2022,12,Kharif,6350,6000,6750
Cotton,Gujarat,2023,9,Kharif,6000,5700,6400
Cotton,Gujarat,2023,10,Kharif,6600,6350,6950
Cotton,Gujarat,2023,11,Kharif,6300,6100,6950
Cotton,Gujarat,2023,12,Kharif,5850,5450,6350
Cotton,Haryana,2020,9,Kharif,5750,5450,6550
Cotton,Haryana,2020,10,Kharif,5600,5200,6200
Cotton,Haryana,2020,11,Kharif,5900,5550,6400
Cotton,Haryana,2020,12,Kharif,5600,5250,6050
Cotton,Haryana,2021,9,Kharif,6400,6100,6800
Cotton,Haryana,2021,10,Kharif,5950,5650,6600
Cotton,Haryana,2021,11,Kharif,6000,5650,6350
Cotton,Haryana,2021,12,Kharif,6600,6200,6950
Cotton,Haryana,2022,9,Kharif,6200,6000,6750
Cotton,Haryana,2022,10,Kharif,5950,5600,6600
Cotton,Haryana,2022,11,Kharif,6350,6100,6800
Cotton,Haryana,2022,12,Kharif,6700,6500,7350
Cotton,Haryana,2023,9,Kharif,6400,6200,6850
Cotton,Haryana,2023,10,Kharif,7300,6900,7850
Cotton,Haryana,2023,11,Kharif,6950,6700,7300
Cotton,Haryana,2023,12,Kharif,6800,6500,7150
Cotton,Himachal Pradesh,2020,9,Kharif,5700,5350,6150
Cotton,Himachal Pradesh,2020,10,Kharif,5500,5050,6000
Cotton,Himachal Pradesh,2020,11,Kharif,6200,6000,6650
Cotton,Himachal Pradesh,2020,12,Kharif,6050,5800,6550
Cotton,Himachal Pradesh,2021,9,Kharif,5850,5600,6500
Cotton,Himachal Pradesh,2021,10,Kharif,6350,6000,6900
Cotton,Himachal Pradesh,2021,11,Kharif,6200,5950,6650
Cotton,Himachal Pradesh,2021,12,Kharif,5750,5450,6500
Cotton,Himachal Pradesh,2022,9,Kharif,6800,6550,7250
Cotton,Himachal Pradesh,2022,10,Kharif,6600,6250,6950
Cotton,Himachal Pradesh,2022,11,Kharif,6150,5850,6550
Cotton,Himachal Pradesh,2022,12,Kharif,6900,6700,7550
Cotton,Himachal Pradesh,2023,9,Kharif,6900,6500,7350
Cotton,Himachal Pradesh,2023,10,Kharif,7300,7000,8000
Cotton,Himachal Pradesh,2023,11,Kharif,6300,5950,6750
Cotton,Himachal Pradesh,2023,12,Kharif,6900,6650,7450
Cotton,Jammu & Kashmir,2020,9,Kharif,5850,5400,6650
Cotton,Jammu & Kashmir,2020,10,Kharif,5950,5600,6700
Cotton,Jammu & Kashmir,2020,11,Kharif,5950,5700,6400
Cotton,Jammu & Kashmir,2020,12,Kharif,6400,6200,6950
Cotton,Jammu & Kashmir,2021,9,Kharif,6200,6000,6600
Cotton,Jammu & Kashmir,2021,10,Kharif,5950,5500,6600
Cotton,Jammu & Kashmir,2021,11,Kharif,6400,6100,6950
Cotton,Jammu & Kashmir,2021,12,Kharif,6200,5950,6750
Cotton,Jammu & Kashmir,2022,9,Kharif,6500,6200,7000
Cotton,Jammu & Kashmir,2022,10,Kharif,6850,6650,7500
Cotton,Jammu & Kashmir,2022,11,Kharif,7000,6650,7700
Cotton,Jammu & Kashmir,2022,12,Kharif,6200,6000,6800
Cotton,Jammu & Kashmir,2023,9,Kharif,6850,6650,7450
Cotton,Jammu & Kashmir,2023,10,Kharif,6800,6600,7350
Cotton,Jammu & Kashmir,2023,11,Kharif,7150,6750,7800
Cotton,Jammu & Kashmir,2023,12,Kharif,6650,6350,7300
Cotton,Jharkhand,2020,9,Kharif,4800,4600,5250
Cotton,Jharkhand,2020,10,Kharif,5350,5050,6050
Cotton,Jharkhand,2020,11,Kharif,4950,4650,5550
Cotton,Jharkhand,2020,12,Kharif,5200,4950,5550
Cotton,Jharkhand,2021,9,Kharif,5500,5100,5900
Cotton,Jharkhand,2021,10,Kharif,5500,5250,6150
Cotton,Jharkhand,2021,11,Kharif,5000,4650,5500
Cotton,Jharkhand,2021,12,Kharif,5200,4850,5850
Cotton,Jharkhand,2022,9,Kharif,5450,5050,5900
Cotton,Jharkhand,2022,10,Kharif,5850,5400,6300
Cotton,Jharkhand,2022,11,Kharif,5900,5450,6350
Cotton,Jharkhand,2022,12,Kharif,5750,5350,6200
Cotton,Jharkhand,2023,9,Kharif,5650,5300,6250
Cotton,Jharkhand,2023,10,Kharif,5450,5200,6150
Cotton,Jharkhand,2023,11,Kharif,6000,5800,6550
Cotton,Jharkhand,2023,12,Kharif,5650,5300,6350
Cotton,Karnataka,2020,9,Kharif,5500,5250,6200
Cotton,Karnataka,2020,10,Kharif,5300,5050,6000
Cotton,Karnataka,2020,11,Kharif,5500,5100,6200
Cotton,Karnataka,2020,12,Kharif,5600,5250,6100
Cotton,Karnataka,2021,9,Kharif,5500,5200,6250
Cotton,Karnataka,2021,10,Kharif,5950,5650,6550
Cotton,Karnataka,2021,11,Kharif,5750,5350,6500
Cotton,Karnataka,2021,12,Kharif,5450,5200,6000
Cotton,Karnataka,2022,9,Kharif,5500,5150,5900
Cotton,Karnataka,2022,10,Kharif,6400,6200,6950
Cotton,Karnataka,2022,11,Kharif,5900,5500,6600
Cotton,Karnataka,2022,12,Kharif,6350,6100,6700
Cotton,Karnataka,2023,9,Kharif,5800,5550,6300
Cotton,Karnataka,2023,10,Kharif,6250,6000,6700
Cotton,Karnataka,2023,11,Kharif,6200,5850,6750
Cotton,Karnataka,2023,12,Kharif,6200,6000,6750
Cotton,Kerala,2020,9,Kharif,6200,5950,6600
Cotton,Kerala,2020,10,Kharif,6000,5700,6400
Cotton,Kerala,2020,11,Kharif,5450,5000,6200
Cotton,Kerala,2020,12,Kharif,5400,5050,6150
Cotton,Kerala,2021,9,Kharif,5800,5400,6400
Cotton,Kerala,2021,10,Kharif,6050,5850,6450
Cotton,Kerala,2021,11,Kharif,6500,6100,6900
Cotton,Kerala,2021,12,Kharif,6000,5650,6400
Cotton,Kerala,2022,9,Kharif,6250,5950,6850
Cotton,Kerala,2022,10,Kharif,6600,6300,7250
Cotton,Kerala,2022,11,Kharif,6650,6350,7050
Cotton,Kerala,2022,12,Kharif,6100,5900,6450
Cotton,Kerala,2023,9,Kharif,6350,6150,6900
Cotton,Kerala,2023,10,Kharif,6550,6250,7000
Cotton,Kerala,2023,11,Kharif,6850,6500,7500
Cotton,Kerala,2023,12,Kharif,6850,6500,7200
Cotton,Madhya Pradesh,2020,9,Kharif,5600,5150,6000
Cotton,Madhya Pradesh,2020,10,Kharif,5600,5300,6000
Cotton,Madhya Pradesh,2020,11,Kharif,5250,4900,5950
Cotton,Madhya Pradesh,2020,12,Kharif,5450,5150,6150
Cotton,Madhya Pradesh,2021,9,Kharif,5750,5400,6500
Cotton,Madhya Pradesh,2021,10,Kharif,5650,5200,6350
Cotton,Madhya Pradesh,2021,11,Kharif,5850,5550,6350
Cotton,Madhya Pradesh,2021,12,Kharif,5300,5000,5800
Cotton,Madhya Pradesh,2022,9,Kharif,6300,6000,6900
Cotton,Madhya Pradesh,2022,10,Kharif,6300,6050,6650
Cotton,Madhya Pradesh,2022,11,Kharif,5750,5400,6400
Cotton,Madhya Pradesh,2022,12,Kharif,5500,5050,6150
Cotton,Madhya Pradesh,2023,9,Kharif,5800,5350,6300
Cotton,Madhya Pradesh,2023,10,Kharif,6550,6250,6900
Cotton,Madhya Pradesh,2023,11,Kharif,6200,5950,6650
Cotton,Madhya Pradesh,2023,12,Kharif,5750,5450,6250
Cotton,Maharashtra,2020,9,Kharif,5350,5100,6000
Cotton,Maharashtra,2020,10,Kharif,5500,5100,5900
Cotton,Maharashtra,2020,11,Kharif,5400,5000,5900
Cotton,Maharashtra,2020,12,Kharif,5450,5200,5900
Cotton,Maharashtra,2021,9,Kharif,6050,5700,6600
Cotton,Maharashtra,2021,10,Kharif,5650,5300,6100
Cotton,Maharashtra,2021,11,Kharif,5850,5400,6350
Cotton,Maharashtra,2021,12,Kharif,5600,5350,6100
